time grd_truth(x) grd_truth(y) grd_truth(vx) grd_truth(vy) est(x) est(y) est(vx) est(vy) RMSE(x) RMSE(y) RMSE(vx) RMSE(vy) x(x) x(y) x(v) x(yaw) x(yawd) P(0,0) P(0,1) P(0,2) P(0,3) P(0,4) P(1,0) P(1,1) P(1,2) P(1,3) P(1,4) P(2,0) P(2,1) P(2,2) P(2,3) P(2,4) P(3,0) P(3,1) P(3,2) P(3,3) P(3,4) P(4,0) P(4,1) P(4,2) P(4,3) P(4,4)
1477010463950000 -25.2157 4.28514 2.54127 4.20686 -25.3758 4.28827 2.41265 4.15346 -25.3758 4.28827 4.80335 1.04456 0.0633005 0.0840026 0.221618 0.311633 -0.508512 0.00364457 0.000347432 0.00211799 -0.00106655 -0.000876279 0.000347432 0.00676854 0.0101611 0.000921245 0.00122633 0.00211799 0.0101611 0.0316914 0.00126741 0.00196341 -0.00106655 0.000921245 0.00126741 0.00133435 0.00300005 -0.000876279 0.00122633 0.00196341 0.00300005 0.0131261
1477010464000000 -25.0863 4.49399 2.64071 4.15058 -25.2154 4.50539 2.58029 4.0929 -25.2154 4.50539 4.83836 1.0083 0.0635381 0.0839046 0.221374 0.311276 -0.519814 0.00358769 0.000222694 0.0021459 -0.00118895 -0.00128747 0.000222694 0.00588333 0.00864146 0.000926215 0.00128589 0.0021459 0.00864146 0.0294269 0.00102463 0.00144662 -0.00118895 0.000926215 0.00102463 0.0015433 0.0035442 -0.00128747 0.00128589 0.00144662 0.0035442 0.0144834
1477010464050000 -24.9518 4.69998 2.73817 4.09251 -25.0654 4.70229 2.66377 4.02565 -25.0654 4.70229 4.82717 0.98624 0.063703 0.0838052 0.221141 0.310924 -0.494355 0.00364242 0.000380319 0.0023676 -0.00103098 -0.00083452 0.000380319 0.00680088 0.010084 0.00106585 0.00140903 0.0023676 0.010084 0.0314783 0.00146275 0.00227641 -0.00103098 0.00106585 0.00146275 0.00137955 0.003077 -0.00083452 0.00140903 0.00227641 0.003077 0.0132702
1477010464100000 -24.8126 4.90303 2.83361 4.03273 -24.947 4.89624 2.73394 3.95689 -24.947 4.89624 4.80951 0.966182 0.0639624 0.0837067 0.220933 0.310578 -0.48958 0.00358185 0.000240309 0.00238401 -0.00115279 -0.0012406 0.000240309 0.00591692 0.00854991 0.00106264 0.00146424 0.00238401 0.00854991 0.0292376 0.0011795 0.00168316 -0.00115279 0.00106264 0.0011795 0.0015849 0.00361191 -0.0012406 0.00146424 0.00168316 0.00361191 0.0146044
1477010464150000 -24.6686 5.10304 2.92701 3.97132 -24.7909 5.08711 2.85239 3.87438 -24.7909 5.08711 4.81113 0.936174 0.0641621 0.0836116 0.220702 0.310247 -0.493475 0.00364507 0.00041878 0.00263006 -0.000992345 -0.000792702 0.00041878 0.00683626 0.0100003 0.00120237 0.00156231 0.00263006 0.0100003 0.0312863 0.00162887 0.00250803 -0.000992345 0.00120237 0.00162887 0.00142549 0.00315127 -0.000792702 0.00156231 0.00250803 0.00315127 0.013407
1477010464200000 -24.5201 5.29995 3.01833 3.90839 -24.6226 5.30019 2.98623 3.82861 -24.6226 5.30019 4.85549 0.908384 0.0642794 0.0835131 0.220448 0.309906 -0.495692 0.00357758 0.000264973 0.00262688 -0.00111302 -0.00119102 0.000264973 0.00595094 0.00845198 0.0011876 0.00161084 0.00262688 0.00845198 0.0290664 0.00130747 0.00185547 -0.00111302 0.0011876 0.00130747 0.00162661 0.00367719 -0.00119102 0.00161084 0.00185547 0.00367719 0.0147206
1477010464250000 -24.367 5.49367 3.10754 3.84401 -24.4504 5.47701 3.16803 3.69493 -24.4504 5.47701 4.86713 0.862022 0.064331 0.083419 0.220208 0.309626 -0.54241 0.00364631 0.00045935 0.0028879 -0.000943433 -0.000733491 0.00045935 0.00688004 0.00990826 0.00134103 0.00171754 0.0028879 0.00990826 0.031062 0.0017995 0.00275392 -0.000943433 0.00134103 0.0017995 0.00146908 0.00321712 -0.000733491 0.00171754 0.00275392 0.00321712 0.0135241
1477010464300000 -24.2095 5.68414 3.19464 3.77827 -24.2628 5.64899 3.30964 3.57488 -24.2628 5.64899 4.8717 0.823905 0.0643072 0.0833386 0.220021 0.30942 -0.554821 0.00357301 0.000293659 0.0028911 -0.00105894 -0.00111727 0.000293659 0.00599334 0.00833177 0.00132004 0.0017723 0.0028911 0.00833177 0.0288683 0.00143722 0.00203374 -0.00105894 0.00132004 0.00143722 0.00166334 0.00373074 -0.00111727 0.0017723 0.00203374 0.00373074 0.0148137
1477010464350000 -24.0477 5.8713 3.27959 3.71127 -24.0974 5.80955 3.43181 3.43935 -24.0974 5.80955 4.85865 0.786496 0.0642768 0.0832947 0.219887 0.309338 -0.578532 0.00364609 0.000492571 0.00314694 -0.000883817 -0.0006607 0.000492571 0.00695282 0.00978358 0.00152444 0.00196805 0.00314694 0.00978358 0.0306853 0.00202474 0.00312608 -0.000883817 0.00152444 0.00202474 0.00153956 0.00333976 -0.0006607 0.00196805 0.00312608 0.00333976 0.0137642
1477010464400000 -23.8818 6.05508 3.36239 3.64309 -23.9227 5.96959 3.53034 3.32119 -23.9227 5.96959 4.84702 0.754881 0.0642324 0.0832998 0.21978 0.309368 -0.582039 0.00356179 0.000318839 0.00315144 -0.000992125 -0.00102539 0.000318839 0.00605699 0.00817582 0.00148761 0.00200309 0.00315144 0.00817582 0.0285415 0.00160979 0.00230259 -0.000992125 0.00148761 0.00160979 0.00172532 0.0038351 -0.00102539 0.00200309 0.00230259 0.0038351 0.0150109
1477010464450000 -23.7117 6.23542 3.44302 3.57383 -23.78 6.15842 3.44471 3.34817 -23.78 6.15842 4.80378 0.771187 0.0642422 0.0832857 0.219524 0.309199 -0.47885 0.00364411 0.000532248 0.00341618 -0.000813319 -0.000576817 0.000532248 0.00704151 0.00963113 0.00172558 0.00224079 0.00341618 0.00963113 0.0302401 0.00225386 0.00348879 -0.000813319 0.00172558 0.00225386 0.00163078 0.00349886 -0.000576817 0.00224079 0.00348879 0.00349886 0.0140702
1477010464500000 -23.5377 6.41227 3.52148 3.50357 -23.613 6.31417 3.51312 3.25022 -23.613 6.31417 4.78602 0.746546 0.0642701 0.0833232 0.21927 0.309081 -0.480323 0.003552 0.000335508 0.00334622 -0.000934578 -0.000960148 0.000335508 0.00613404 0.00802835 0.00165543 0.0022213 0.00334622 0.00802835 0.028151 0.00178316 0.00256866 -0.000934578 0.00165543 0.00178316 0.00180653 0.00397275 -0.000960148 0.0022213 0.00256866 0.00397275 0.0152666
1477010464550000 -23.3598 6.58559 3.59775 3.4324 -23.4641 6.49039 3.4976 3.23481 -23.4641 6.49039 4.76416 0.746384 0.0643916 0.0833526 0.219069 0.30887 -0.432974 0.00365171 0.000584996 0.00366075 -0.00075393 -0.000522115 0.000584996 0.00709336 0.00950917 0.00184977 0.0023347 0.00366075 0.00950917 0.0300101 0.00237511 0.0035984 -0.00075393 0.00184977 0.00237511 0.0016894 0.00358146 -0.000522115 0.0023347 0.0035984 0.00358146 0.0142062
1477010464600000 -23.1781 6.75533 3.67185 3.36041 -23.2404 6.71285 3.63692 3.25722 -23.2404 6.71285 4.88228 0.730378 0.0643867 0.0832813 0.218822 0.308553 -0.422539 0.00355147 0.000371147 0.00354513 -0.000882598 -0.000908865 0.000371147 0.00617629 0.00790266 0.00175845 0.00230246 0.00354513 0.00790266 0.0279517 0.00186944 0.00265218 -0.000882598 0.00175845 0.00186944 0.00185711 0.00404419 -0.000908865 0.00230246 0.00265218 0.00404419 0.0153849
1477010464650000 -22.9928 6.92146 3.74376 3.28768 -23.0444 6.85511 3.70593 3.15062 -23.0444 6.85511 4.86419 0.704584 0.0643602 0.0832463 0.218577 0.308267 -0.420118 0.00366565 0.00065253 0.00390343 -0.000691899 -0.000460851 0.00065253 0.00710509 0.00939489 0.00190586 0.00230262 0.00390343 0.00939489 0.0299104 0.00242201 0.00357787 -0.000691899 0.00190586 0.00242201 0.00169801 0.00356404 -0.000460851 0.00230262 0.00357787 0.00356404 0.0141455
1477010464700000 -22.804 7.08393 3.8135 3.21431 -22.8317 7.02801 3.81083 3.09421 -22.8317 7.02801 4.90883 0.681987 0.0642999 0.0831938 0.218326 0.307967 -0.420714 0.00356046 0.000420378 0.00376139 -0.000823494 -0.000843711 0.000420378 0.00619499 0.00778264 0.00181059 0.00229953 0.00376139 0.00778264 0.0278663 0.00189928 0.00264446 -0.000823494 0.00181059 0.00189928 0.0018578 0.00402233 -0.000843711 0.00229953 0.00264446 0.00402233 0.0153308
1477010464750000 -22.6117 7.24273 3.88106 3.14038 -22.6189 7.16202 3.93556 2.94791 -22.6189 7.16202 4.91719 0.642889 0.0642271 0.0831881 0.218091 0.307751 -0.453556 0.00368476 0.000715235 0.0041339 -0.000628653 -0.000397337 0.000715235 0.00713598 0.00927371 0.00197936 0.00234433 0.0041339 0.00927371 0.0297365 0.00249179 0.00365914 -0.000628653 0.00197936 0.00249179 0.00172004 0.003592 -0.000397337 0.00234433 0.00365914 0.003592 0.0142076
1477010464800000 -22.4161 7.39782 3.94647 3.06598 -22.4344 7.30754 3.98067 2.86488 -22.4344 7.30754 4.90441 0.623824 0.0641595 0.0832051 0.217848 0.307549 -0.449749 0.00357019 0.000474155 0.00398842 -0.000754072 -0.000759912 0.000474155 0.00622221 0.00763625 0.00187945 0.00235795 0.00398842 0.00763625 0.0277168 0.00194874 0.00270685 -0.000754072 0.00187945 0.00194874 0.00187287 0.00404313 -0.000759912 0.00235795 0.00270685 0.00404313 0.0153829
1477010464850000 -22.2173 7.54917 4.00974 2.99118 -22.2047 7.43141 4.16854 2.66657 -22.2047 7.43141 4.94847 0.569094 0.0640891 0.0833003 0.217731 0.307589 -0.52168 0.00370464 0.000780311 0.00436738 -0.000554492 -0.000314789 0.000780311 0.00718765 0.00912187 0.0020881 0.00248097 0.00436738 0.00912187 0.0294434 0.00259904 0.00384498 -0.000554492 0.0020881 0.00259904 0.00177213 0.00368844 -0.000314789 0.00248097 0.00384498 0.00368844 0.0144125
1477010464900000 -22.0154 7.69679 4.07087 2.91607 -22.0234 7.59423 4.19634 2.63473 -22.0234 7.59423 4.95491 0.560656 0.0640172 0.0833492 0.217565 0.307532 -0.501164 0.00357865 0.000532464 0.0042238 -0.00067112 -0.000652927 0.000532464 0.00626405 0.00744984 0.00197976 0.0024933 0.0042238 0.00744984 0.027469 0.00202615 0.00283593 -0.00067112 0.00197976 0.00202615 0.00191712 0.00412528 -0.000652927 0.0024933 0.00283593 0.00412528 0.0155545
1477010464950000 -21.8105 7.84064 4.12989 2.84074 -21.8395 7.76749 4.15391 2.68037 -21.8395 7.76749 4.94361 0.573039 0.0639594 0.0833274 0.217321 0.307278 -0.428353 0.00372496 0.000855588 0.00461243 -0.000460701 -0.00019898 0.000855588 0.00725771 0.0089369 0.00222458 0.00267735 0.00461243 0.0089369 0.0290553 0.0027316 0.00408298 -0.000460701 0.00222458 0.0027316 0.00184289 0.00381745 -0.00019898 0.00267735 0.00408298 0.00381745 0.0146659
1477010465000000 -21.6026 7.98072 4.18681 2.76526 -21.6323 7.91029 4.20783 2.61384 -21.6323 7.91029 4.95358 0.555851 0.0639024 0.0833004 0.217077 0.307014 -0.423135 0.00358613 0.000573001 0.00437716 -0.000602569 -0.000578496 0.000573001 0.00632588 0.00729045 0.0020903 0.00264625 0.00437716 0.00729045 0.0271319 0.00212322 0.00300911 -0.000602569 0.0020903 0.00212322 0.00197733 0.00423374 -0.000578496 0.00264625 0.00300911 0.00423374 0.0157627
1477010465050000 -21.392 8.11703 4.24166 2.68971 -21.4411 8.04645 4.21183 2.56411 -21.4411 8.04645 4.93094 0.546857 0.0638728 0.0832739 0.216836 0.306724 -0.400421 0.00375411 0.000923931 0.00481563 -0.000392257 -0.000137304 0.000923931 0.00727082 0.00878841 0.00228322 0.00270319 0.00481563 0.00878841 0.028881 0.00278185 0.00412584 -0.000392257 0.00228322 0.00278185 0.00186796 0.00384651 -0.000137304 0.00270319 0.00412584 0.00384651 0.014703
1477010465100000 -21.1787 8.24957 4.29447 2.61417 -21.2159 8.08074 4.2787 2.28793 -21.2159 8.08074 4.852 0.49104 0.0638251 0.0835657 0.216592 0.30677 -0.444139 0.00360259 0.000625694 0.00454304 -0.000539829 -0.000515323 0.000625694 0.0063355 0.00714668 0.00213829 0.0026726 0.00454304 0.00714668 0.0269905 0.00215947 0.00304941 -0.000539829 0.00213829 0.00215947 0.0019964 0.0042567 -0.000515323 0.0026726 0.00304941 0.0042567 0.0157943
1477010465150000 -20.9628 8.37833 4.34526 2.53871 -21.0239 8.23989 4.20859 2.36779 -21.0239 8.23989 4.82894 0.512472 0.063819 0.0837297 0.216445 0.306532 -0.35364 0.00377677 0.000981319 0.0049744 -0.000322624 -6.85073e-05 0.000981319 0.00732458 0.00861326 0.00240453 0.00288312 0.0049744 0.00861326 0.0284903 0.00288906 0.00432381 -0.000322624 0.00240453 0.00288906 0.00195747 0.00401427 -6.85073e-05 0.00288312 0.00432381 0.00401427 0.0150354
1477010465200000 -20.7444 8.50333 4.39406 2.46341 -20.8466 8.39271 4.2004 2.37778 -20.8466 8.39271 4.82672 0.515109 0.0639308 0.0837998 0.216397 0.306214 -0.329696 0.00361213 0.000671716 0.00467796 -0.000474971 -0.000444614 0.000671716 0.00636946 0.00696686 0.00223953 0.00281862 0.00467796 0.00696686 0.0266726 0.00223854 0.00319264 -0.000474971 0.00223953 0.00223854 0.00207879 0.00440664 -0.000444614 0.00281862 0.00319264 0.00440664 0.0160794
1477010465250000 -20.5237 8.62457 4.4409 2.38835 -20.6042 8.5017 4.3359 2.23548 -20.6042 8.5017 4.87826 0.476029 0.0639728 0.0839078 0.216211 0.305956 -0.378969 0.00381385 0.00105139 0.00517014 -0.000266146 -2.78638e-05 0.00105139 0.00726444 0.0084461 0.00241175 0.00281608 0.00517014 0.0084461 0.028457 0.0028886 0.00426175 -0.000266146 0.00241175 0.0028886 0.00196757 0.00400716 -2.78638e-05 0.00281608 0.00426175 0.00400716 0.0149903
1477010465300000 -20.3006 8.74206 4.48582 2.31358 -20.3556 8.63903 4.42297 2.20002 -20.3556 8.63903 4.93991 0.461572 0.063954 0.0839554 0.21599 0.305661 -0.372416 0.00363969 0.000729257 0.00485332 -0.000419562 -0.000391843 0.000729257 0.00633487 0.00681702 0.002254 0.00278785 0.00485332 0.00681702 0.0266676 0.00223829 0.00315901 -0.000419562 0.002254 0.00223829 0.00208707 0.00440201 -0.000391843 0.00278785 0.00315901 0.00440201 0.0160479
1477010465350000 -20.0753 8.85583 4.52884 2.23919 -20.1561 8.77399 4.37099 2.23633 -20.1561 8.77399 4.90986 0.472907 0.0639963 0.0839507 0.215877 0.305319 -0.310075 0.00385242 0.00112532 0.00535952 -0.000193938 5.18304e-05 0.00112532 0.00725451 0.00829838 0.00245492 0.00284853 0.00535952 0.00829838 0.0283301 0.00293649 0.00433577 -0.000193938 0.00245492 0.00293649 0.00198919 0.00403237 5.18304e-05 0.00284853 0.00433577 0.00403237 0.0150291
1477010465400000 -19.848 8.96589 4.57001 2.16524 -19.9581 8.87501 4.37484 2.15516 -19.9581 8.87501 4.87688 0.457731 0.0641358 0.0839668 0.215833 0.30498 -0.310307 0.00366281 0.000776586 0.0049802 -0.00036477 -0.000335578 0.000776586 0.00633748 0.00669842 0.00229099 0.0028187 0.0049802 0.00669842 0.0265586 0.00227563 0.00322403 -0.00036477 0.00229099 0.00227563 0.00210277 0.00442012 -0.000335578 0.0028187 0.00322403 0.00442012 0.0160776
1477010465450000 -19.6186 9.07227 4.60937 2.09179 -19.7573 8.99802 4.33455 2.17129 -19.7573 8.99802 4.84797 0.464387 0.0643974 0.0839465 0.215982 0.304664 -0.262826 0.00389478 0.00118381 0.005521 -0.00014551 8.65473e-05 0.00118381 0.00721019 0.00816358 0.00246208 0.0028166 0.005521 0.00816358 0.0282955 0.00294191 0.00432142 -0.00014551 0.00246208 0.00294191 0.0019941 0.00403133 8.65473e-05 0.0028166 0.00432142 0.00403133 0.0150281
1477010465500000 -19.3873 9.17499 4.64694 2.01891 -19.5364 9.06837 4.36812 2.0369 -19.5364 9.06837 4.81969 0.436335 0.0647079 0.0840035 0.216142 0.304327 -0.28075 0.00369083 0.000822206 0.00510317 -0.000323011 -0.00030153 0.000822206 0.00629973 0.00658721 0.00229565 0.00279333 0.00510317 0.00658721 0.0265417 0.00228437 0.00323191 -0.000323011 0.00229565 0.00228437 0.00210819 0.00442371 -0.00030153 0.00279333 0.00323191 0.00442371 0.0160872
1477010465550000 -19.1542 9.27409 4.68278 1.94666 -19.295 9.17548 4.45358 1.95874 -19.295 9.17548 4.86529 0.414349 0.0649749 0.0840386 0.216172 0.303991 -0.301389 0.00393615 0.00123717 0.00566327 -0.000101972 0.000119434 0.00123717 0.00715896 0.00803227 0.00247376 0.00281112 0.00566327 0.00803227 0.0282459 0.00295678 0.00434261 -0.000101972 0.00247376 0.00295678 0.00201365 0.00406571 0.000119434 0.00281112 0.00434261 0.00406571 0.0151041
1477010465600000 -18.9193 9.36959 4.71692 1.8751 -19.0099 9.2648 4.57047 1.85917 -19.0099 9.2648 4.93414 0.386336 0.0650427 0.0840901 0.216043 0.303656 -0.315587 0.00372358 0.000873758 0.00524853 -0.00027046 -0.000241647 0.000873758 0.00626556 0.00644965 0.00231498 0.00281038 0.00524853 0.00644965 0.0265118 0.00229779 0.0032531 -0.00027046 0.00231498 0.00229779 0.0021277 0.00445801 -0.000241647 0.00281038 0.0032531 0.00445801 0.0161593
1477010465650000 -18.6827 9.46154 4.7494 1.80429 -18.7919 9.34877 4.5932 1.76361 -18.7919 9.34877 4.92014 0.366603 0.0651729 0.084164 0.215929 0.303327 -0.325515 0.00398174 0.00130597 0.00582642 -3.06121e-05 0.000210504 0.00130597 0.0071426 0.0078933 0.00251525 0.00287341 0.00582642 0.0078933 0.0281186 0.00300916 0.00444725 -3.06121e-05 0.00251525 0.00300916 0.0020406 0.00411189 0.000210504 0.00287341 0.00444725 0.00411189 0.0151935
1477010465700000 -18.4446 9.54996 4.78028 1.73429 -18.5375 9.45013 4.65717 1.71387 -18.5375 9.45013 4.96251 0.352625 0.0652468 0.0842017 0.215769 0.302995 -0.322099 0.00375616 0.000932909 0.00539612 -0.000196131 -0.000139157 0.000932909 0.00626095 0.00630014 0.00235646 0.00287527 0.00539612 0.00630014 0.0264004 0.00233602 0.00332374 -0.000196131 0.00235646 0.00233602 0.00214859 0.00449297 -0.000139157 0.00287527 0.00332374 0.00449297 0.0162265
1477010465750000 -18.2049 9.63492 4.80959 1.66514 -18.2719 9.47707 4.78931 1.42386 -18.2719 9.47707 4.99648 0.288978 0.0652505 0.0844335 0.215534 0.302874 -0.412903 0.00403338 0.00138003 0.00599937 5.08433e-05 0.000315266 0.00138003 0.00713173 0.00773713 0.00256203 0.00294386 0.00599937 0.00773713 0.027971 0.00305847 0.00453476 5.08433e-05 0.00256203 0.00305847 0.00206882 0.00415965 0.000315266 0.00294386 0.00453476 0.00415965 0.0152838
1477010465800000 -17.9639 9.71643 4.83737 1.59691 -17.9804 9.60715 4.9011 1.44278 -17.9804 9.60715 5.10905 0.286292 0.0651837 0.0844958 0.215319 0.302628 -0.389452 0.00379679 0.00100612 0.00557509 -9.93551e-05 9.11708e-07 0.00100612 0.00625514 0.0061052 0.00240192 0.00294776 0.00557509 0.0061052 0.0262753 0.00236673 0.00336832 -9.93551e-05 0.00240192 0.00236673 0.00216869 0.00452606 9.11708e-07 0.00294776 0.00336832 0.00452606 0.0162893
1477010465850000 -17.7214 9.79457 4.86368 1.52964 -17.7348 9.7015 4.8851 1.45934 -17.7348 9.7015 5.09842 0.290294 0.0651155 0.0845155 0.215086 0.302315 -0.337644 0.00409396 0.00147828 0.00619481 0.000170823 0.000486975 0.00147828 0.00716488 0.00754357 0.00264833 0.00309331 0.00619481 0.00754357 0.0276773 0.00313869 0.00468665 0.000170823 0.00264833 0.00313869 0.00211633 0.00424448 0.000486975 0.00309331 0.00468665 0.00424448 0.0154444
1477010465900000 -17.4777 9.86936 4.88856 1.46338 -17.4602 9.80986 4.95547 1.45337 -17.4602 9.80986 5.1642 0.285285 0.0650497 0.084469 0.214874 0.301986 -0.322067 0.00382996 0.00106597 0.00568704 -1.14637e-05 0.000115312 0.00106597 0.00630434 0.00594508 0.00247496 0.00307102 0.00568704 0.00594508 0.0260087 0.00241503 0.0034556 -1.14637e-05 0.00247496 0.00241503 0.00220091 0.00458336 0.000115312 0.00307102 0.0034556 0.00458336 0.0163987
1477010465950000 -17.2328 9.94087 4.91205 1.39818 -17.2116 9.88717 4.98508 1.38112 -17.2116 9.88717 5.17286 0.270272 0.0649865 0.0844143 0.214668 0.301659 -0.323455 0.00415703 0.00154887 0.0063639 0.00024555 0.000559509 0.00154887 0.00713388 0.00738421 0.00264799 0.0030543 0.0063639 0.00738421 0.0276012 0.00313443 0.00464505 0.00024555 0.00264799 0.00313443 0.00209446 0.00419002 0.000559509 0.0030543 0.00464505 0.00419002 0.0153262
1477010466000000 -16.9868 10.0091 4.93421 1.33408 -16.9398 10.0113 5.04402 1.42446 -16.9398 10.0113 5.2413 0.275238 0.0649527 0.0843228 0.214496 0.301361 -0.297054 0.00387329 0.00111992 0.00581453 5.45565e-05 0.000183447 0.00111992 0.00628717 0.00580022 0.0024727 0.00304319 0.00581453 0.00580022 0.0259436 0.00240655 0.00342443 5.45565e-05 0.0024727 0.00240655 0.00217288 0.00452597 0.000183447 0.00304319 0.00342443 0.00452597 0.0162888
1477010466050000 -16.7396 10.0743 4.95507 1.27113 -16.6841 10.079 5.07147 1.34182 -16.6841 10.079 5.24598 0.258656 0.0649339 0.0842317 0.214332 0.301052 -0.300265 0.00422524 0.0016076 0.00653266 0.000300889 0.00059805 0.0016076 0.00705461 0.00722003 0.00259892 0.00293581 0.00653266 0.00722003 0.0276153 0.00308834 0.00453848 0.000300889 0.00259892 0.00308834 0.00203853 0.004083 0.00059805 0.00293581 0.00453848 0.004083 0.015127
1477010466100000 -16.4915 10.1362 4.97469 1.20937 -16.4366 10.1855 5.08665 1.35898 -16.4366 10.1855 5.26506 0.261068 0.0649138 0.0841719 0.214163 0.300807 -0.279451 0.00392163 0.0011653 0.00594113 0.00010308 0.000221744 0.0011653 0.00623257 0.00566771 0.0024314 0.0029551 0.00594113 0.00566771 0.0259624 0.002373 0.00336015 0.00010308 0.0024314 0.002373 0.00211805 0.00442973 0.000221744 0.0029551 0.00336015 0.00442973 0.0161221
1477010466150000 -16.2424 10.1952 4.99311 1.14883 -16.1787 10.2541 5.12227 1.27501 -16.1787 10.2541 5.27857 0.243958 0.0649112 0.0841257 0.214016 0.30054 -0.289879 0.00429414 0.0016543 0.00668795 0.000342108 0.000619028 0.0016543 0.00695717 0.00705702 0.00253912 0.0028221 0.00668795 0.00705702 0.0276473 0.00303339 0.00444288 0.000342108 0.00253912 0.00303339 0.00198466 0.0039961 0.000619028 0.0028221 0.00444288 0.0039961 0.0149858
1477010466200000 -15.9924 10.2511 5.01039 1.08956 -15.9443 10.2756 5.1034 1.11432 -15.9443 10.2756 5.22364 0.214975 0.0648797 0.0840428 0.21383 0.300219 -0.307633 0.0039728 0.00120466 0.00606396 0.000142959 0.000251092 0.00120466 0.00615823 0.00553484 0.0023825 0.00287135 0.00606396 0.00553484 0.026001 0.00233677 0.00330794 0.000142959 0.0023825 0.00233677 0.00206985 0.00435733 0.000251092 0.00287135 0.00330794 0.00435733 0.0160118
1477010466250000 -15.7416 10.3041 5.02655 1.03159 -15.6955 10.3431 5.0955 1.09329 -15.6955 10.3431 5.21147 0.211355 0.0648452 0.083972 0.213624 0.29991 -0.283559 0.00435859 0.00170546 0.00681172 0.000399865 0.000686111 0.00170546 0.00691162 0.00689335 0.00254582 0.00286646 0.00681172 0.00689335 0.027507 0.00303913 0.00450294 0.000399865 0.00254582 0.00303913 0.00199711 0.00404923 0.000686111 0.00286646 0.00450294 0.00404923 0.0151247
1477010466300000 -15.4899 10.3543 5.04166 0.974957 -15.4752 10.333 5.04935 0.888522 -15.4752 10.333 5.12693 0.174184 0.0647794 0.0838879 0.213395 0.299616 -0.31201 0.00402138 0.00125085 0.00616939 0.000202912 0.000327868 0.00125085 0.00611063 0.0053719 0.00238763 0.00290629 0.00616939 0.0053719 0.0258915 0.00234385 0.00335362 0.000202912 0.00238763 0.00234385 0.0020849 0.00440911 0.000327868 0.00290629 0.00335362 0.00440911 0.016135
1477010466350000 -15.2376 10.4016 5.05576 0.919692 -15.1806 10.354 5.16489 0.677314 -15.1806 10.354 5.20911 0.130394 0.0647637 0.0838271 0.213227 0.299505 -0.37442 0.00442163 0.00175951 0.0069169 0.000474842 0.000788964 0.00175951 0.00687392 0.00669351 0.00259136 0.00298714 0.0069169 0.00669351 0.0272487 0.00307739 0.00462241 0.000474842 0.00259136 0.00307739 0.00205733 0.00418568 0.000788964 0.00298714 0.00462241 0.00418568 0.0154021
